s_num,s_c,s_l,e_l,s_pos,rmse
6,"[353.2799187327712, 162.85380393750862, 330.7554733562563, 396.5032505620329, 450.1517025719434, 167.94627929913102]","[0.37241959743163366, 0.23482692497019228, 0.29166163157461555, 0.2573047723942525, 0.17768052040290283, 0.21253419279277772]",1.295092150964886,"[-0.15, 0.03, -0.1, 0.35000000000000003, 0.35000000000000003, -0.03]",1.0942170238132776
5,"[368.4221132253979, 178.71689196354725, 385.5047773741076, 218.31294878173236, 314.24171219363933, nan]","[0.3638471225633666, 0.3766766151727313, 0.22706200028950213, 0.18874016932298288, 0.17632889858312245, nan]",1.2108798316649405,"[-0.14, -0.11, 0.38, 0.0, 0.39, nan]",0.8442423931453422
4,"[313.4005284813236, 319.6155181862328, 469.1854093199271, 191.73392477405628, nan, nan]","[0.17556750105226399, 0.19800264236654824, 0.18952653283474785, 0.23811603077083085, nan, nan]",3.757914421753119,"[0.4, 0.37, 0.39, 0.29, nan, nan]",1.478130798417996
3,"[369.87910026113025, 181.47846376487294, 392.5752670834531, nan, nan, nan]","[0.2407720789850454, 0.2911179767274297, 0.28440971547603794, nan, nan, nan]",0.3994452157785289,"[0.39, 0.02, 0.29, nan, nan, nan]",1.1552894644513918
3,"[270.4301139260242, 156.36919454041706, 440.72037332678417, nan, nan, nan]","[0.3436474138686161, 0.27322306664739027, 0.3401695579192803, nan, nan, nan]",0.50174453872877,"[0.38, 0.33, 0.4, nan, nan, nan]",1.6828424241551083
6,"[160.3573843014663, 217.94769445460028, 449.9265467383298, 162.72280654784976, 244.75514002480196, 268.9860889528329]","[0.27832931116442927, 0.18742719985120224, 0.2250952061143196, 0.30382158152827865, 0.2589377922567594, 0.2964746254951794]",1.8727146394733352,"[-0.15, 0.35000000000000003, 0.33, 0.4, 0.36, -0.16]",1.491479840138814
6,"[261.4922800661127, 319.6878668816196, 302.49830136849323, 362.59899891836125, 459.81355143069277, 263.6218606210243]","[0.1516543752654868, 0.2855020858958839, 0.18285739866692372, 0.29115182950238216, 0.21842223203230873, 0.16658069927377211]",1.0154989803864534,"[0.4, -0.06, 0.4, -0.15, 0.0, 0.0]",0.562359098456069
5,"[162.63655915405167, 272.9073654655178, 310.6466251177032, 258.27490064832375, 427.6422069998799, nan]","[0.2388202173767869, 0.3925840777270823, 0.16965523257058554, 0.23723607168024605, 0.3135034027176622, nan]",0.5677911874450658,"[0.01, -0.26, 0.39, 0.35000000000000003, 0.05, nan]",0.6897022890216861
6,"[194.8145911527446, 456.4332224076851, 267.67030577894275, 170.69849370781344, 200.94774918012376, 321.9416476300456]","[0.32982884178019534, 0.15348405461024717, 0.29513294475689356, 0.35965964105497217, 0.21976343324527378, 0.17036101424451325]",2.586332178545879,"[-0.1, 0.34, 0.37, -0.02, 0.03, 0.4]",1.21303661357508
6,"[307.91172654469415, 452.01206626302235, 429.5889160288102, 266.1473916826783, 208.382572992867, 345.568349943017]","[0.3334852292806548, 0.37913061715671376, 0.35481802239412275, 0.35678284524181114, 0.38684905000086933, 0.36385538166176623]",0.0822377046116207,"[0.4, -0.34, 0.38, 0.09, -0.19, 0.14]",1.5212044711084236
3,"[335.1370187135053, 348.36221691204184, 345.2073067770963, nan, nan, nan]","[0.15157024479915707, 0.26369275464787856, 0.37389869239780904, nan, nan, nan]",0.8564076402123466,"[0.39, 0.33, -0.24, nan, nan, nan]",0.8365832611262647
4,"[477.7223640687171, 321.2244680089176, 497.07723630807027, 322.273123512883, nan, nan]","[0.32868745865274746, 0.18499125549664489, 0.27325295451767245, 0.2926365582360535, nan, nan]",2.0599455663997803,"[-0.2, 0.32, 0.37, 0.4, nan, nan]",1.6988048107663831
4,"[228.26380865708046, 198.65474399595848, 413.7114867861886, 260.2423597384326, nan, nan]","[0.15760512869866555, 0.3413262081572625, 0.29855159301027107, 0.3199403650839172, nan, nan]",1.8241717678081224,"[0.4, 0.37, 0.37, 0.39, nan, nan]",1.8314327134407264
3,"[424.39897756599595, 250.6297022930816, 421.53030851896267, nan, nan, nan]","[0.1768594388201634, 0.28580035325507547, 0.3583956413740381, nan, nan, nan]",1.0979790731406602,"[0.4, 0.39, -0.23, nan, nan, nan]",0.8904516959656443
3,"[414.06041791660465, 285.0498914104746, 209.33573233228148, nan, nan, nan]","[0.18253654210372683, 0.15617896122894853, 0.3465508104660842, nan, nan, nan]",1.2483537042354045,"[0.35000000000000003, 0.38, -0.1, nan, nan, nan]",0.7049090821709639
5,"[281.6011172551215, 492.98465301172644, 311.22035824498727, 332.8627732681578, 295.81107396146086, nan]","[0.3450120277726195, 0.34355265173509664, 0.1806635083744325, 0.17582718507458195, 0.1940517895244776, nan]",2.227557620501744,"[-0.23, -0.18, 0.32, 0.39, 0.38, nan]",1.014415348471415
3,"[287.5987203244451, 381.2064330979214, 473.61266097356304, nan, nan, nan]","[0.1974001192978193, 0.20012204274139583, 0.30277391840850193, nan, nan, nan]",0.80714291125355,"[0.29, 0.4, 0.05, nan, nan, nan]",0.7837172698580174
3,"[232.21028376650867, 236.42217765965881, 168.94802748503608, nan, nan, nan]","[0.29956452280837476, 0.21699283632304603, 0.27981174724042884, nan, nan, nan]",0.5428095849865444,"[0.39, 0.4, 0.39, nan, nan, nan]",0.999147188404722
4,"[319.99955333278456, 416.34129813085434, 347.1358163335854, 389.9058750362711, nan, nan]","[0.21300472127738967, 0.33642424009295246, 0.22075348479378282, 0.15472521526377803, nan, nan]",2.0870058692240256,"[0.23, -0.22, 0.37, 0.38, nan, nan]",1.147877634722667
5,"[164.4873779227062, 429.5908173851288, 158.0367750588871, 358.81650957404844, 178.93671124131654, nan]","[0.19059084846632282, 0.19818481126267823, 0.18557360514772933, 0.3083383713194392, 0.1897362444389074, nan]",2.648040750395188,"[0.37, 0.39, 0.31, 0.25, 0.38, nan]",1.653205174253661
6,"[251.06159496400903, 289.4096734487041, 393.591477609631, 185.90569827367386, 258.51444651667293, 154.53257111794113]","[0.15612814593029797, 0.3477363544184623, 0.18777864701840613, 0.3874977476228902, 0.24393479671500354, 0.19065830365083045]",2.976794316495833,"[0.33, 0.39, 0.37, 0.09, 0.31, 0.34]",1.7857176849900327
4,"[348.00760603472537, 214.9101340584706, 155.15844641180874, 281.42371023086247, nan, nan]","[0.3489517198760198, 0.3198199640974515, 0.286657166478127, 0.22182558337655464, nan, nan]",0.5662202087230284,"[0.38, -0.05, 0.3, 0.4, nan, nan]",1.336779683631965
6,"[258.6759778210974, 461.29508211945097, 331.3232605435561, 323.2615530693811, 338.18078067366207, 494.6952562003205]","[0.18609401426180633, 0.2203933245188673, 0.33916581515233707, 0.2329741660017902, 0.24075802056603854, 0.1766146896672181]",4.171479268122522,"[0.22, 0.36, -0.16, 0.0, 0.38, 0.39]",1.8288390974519784
5,"[281.0648712141832, 282.43519959499906, 152.8671559164574, 481.56659363644087, 493.58918972245317, nan]","[0.15627216402630334, 0.2666192748095626, 0.23306169153826584, 0.3758799081432773, 0.33874324207804446, nan]",1.348985113388046,"[0.37, -0.12, 0.4, -0.19, 0.37, nan]",1.455354884662657
5,"[252.32244864206962, 165.66025745970563, 176.58977325188633, 241.13219255562973, 220.48599747661498, nan]","[0.16955371946703113, 0.32575697374790613, 0.3747081899354334, 0.3290075279812822, 0.3454040971100716, nan]",0.1831101013759006,"[0.4, -0.08, -0.18, 0.4, 0.0, nan]",0.8902086623178949
6,"[345.11893397703454, 345.8823959413577, 168.52788417681325, 293.1220432900422, 380.55815898567744, 491.30866550775056]","[0.35591563019529726, 0.3196903274858003, 0.27025987303859833, 0.2157539330566865, 0.3603506153266445, 0.20931700613075316]",1.7121453133099285,"[-0.1, -0.04, 0.28, 0.34, 0.07, 0.39]",1.2373527583486106
5,"[316.924085561061, 301.68795090007256, 171.94144000442836, 275.18349534738104, 391.09762201963065, nan]","[0.2529984085640701, 0.3531205808273813, 0.3726790484008022, 0.20341769001362114, 0.3780383710470024, nan]",0.7363129126582624,"[0.4, 0.06, -0.32, 0.4, -0.01, nan]",1.0510437947207982
6,"[387.6973185758304, 206.60799631266076, 290.7170411289819, 474.8427661485518, 475.4865847068214, 463.97275075140635]","[0.1553215800356606, 0.17553068451436885, 0.1866019575016454, 0.16446149865439397, 0.30801681642866857, 0.17161814619684948]",6.808437848930896,"[0.33, 0.38, 0.4, 0.39, 0.01, 0.39]",1.8160670220593969
4,"[189.88138015215674, 419.36410256657507, 297.2760314374867, 367.00022066584893, nan, nan]","[0.27201138516658735, 0.17636868706058131, 0.3361609222537182, 0.25314103237213903, nan, nan]",1.318505203135496,"[-0.01, 0.37, -0.15, 0.37, nan, nan]",0.9962937757252432
5,"[457.57157459521676, 375.10823695162594, 197.93251015273933, 386.50227494618144, 478.1873872535991, nan]","[0.20591619368271724, 0.3233256465123813, 0.19531117439781306, 0.28296690054629303, 0.25959813571776125, nan]",1.175315139466765,"[0.11, 0.09, 0.39, -0.04, 0.39, nan]",1.1955544888986616
5,"[325.8395644634626, 338.7073903844306, 412.14539164527037, 180.30202910283984, 160.40330944473823, nan]","[0.35854740262217344, 0.2797132236860881, 0.23480429512843115, 0.22546640276732927, 0.2854290909034364, nan]",0.0802894333947823,"[-0.04, -0.01, 0.4, 0.17, 0.03, nan]",0.7399473568621006
5,"[217.7273388446788, 357.14931908419453, 385.63294152726775, 182.61934530876516, 335.67132566712195, nan]","[0.1645296946164669, 0.22929817379619938, 0.3237685919232395, 0.15558046422851635, 0.35751277762120015, nan]",0.6179398511639156,"[0.37, 0.27, 0.03, 0.28, 0.04, nan]",0.8103412061448511
5,"[322.24527974988985, 340.1279763140557, 490.6126709112658, 327.8022916898682, 439.49977410079026, nan]","[0.3654275308685778, 0.22324605207022943, 0.2011414271129731, 0.33221466504728714, 0.3071931568915558, nan]",1.795234136372016,"[-0.27, 0.34, 0.3, 0.39, 0.07, nan]",1.6478408251648289
6,"[425.48178566417386, 277.1444033152952, 302.68676759341156, 340.0183153402206, 289.43649205730424, 412.35777565879414]","[0.17330529281734564, 0.32601408639118085, 0.3180166784220734, 0.21027096199542714, 0.22778250890607618, 0.3200871997562719]",0.0362288685295997,"[0.12, -0.1, -0.24, 0.36, 0.09, -0.13]",0.7653504698230704
5,"[435.30902860845265, 332.25573583247694, 266.59648028384095, 305.40863716328295, 287.88297654608886, nan]","[0.16434535834850839, 0.22512214757436105, 0.3317977226294947, 0.3660501745728088, 0.23384506408185848, nan]",3.08727975721912,"[0.35000000000000003, 0.39, 0.32, -0.09, 0.38, nan]",1.7743485397651582
5,"[468.5218260260252, 474.8940074925482, 196.34429903042263, 490.39913409062643, 404.90334023336584, nan]","[0.3186327445994207, 0.26900164024982975, 0.24348118232012536, 0.19484330305053577, 0.2387362528271626, nan]",3.6331186772266086,"[-0.21, 0.39, 0.01, 0.38, 0.38, nan]",1.8917744517844
4,"[178.05709295732393, 414.59011679604174, 332.26033257473506, 296.83240576391984, nan, nan]","[0.3421919070885212, 0.3465489912662165, 0.1652804647699157, 0.33380530097124195, nan, nan]",1.023712429817034,"[-0.13, 0.4, 0.4, -0.09, nan, nan]",1.2165124404833283
3,"[455.13252883842017, 216.99218458394353, 272.1242878378601, nan, nan, nan]","[0.18013520387294313, 0.2493295912987598, 0.3392892390271621, nan, nan, nan]",1.3529593130736095,"[0.4, 0.39, 0.2, nan, nan, nan]",1.2234375016967869
4,"[427.60222792421297, 348.31931772478083, 267.37769530207464, 172.55717218412167, nan, nan]","[0.3952638251681464, 0.27628530748870483, 0.3544391704165849, 0.3549173301509151, nan, nan]",0.0862794455437487,"[-0.24, 0.4, 0.39, 0.03, nan, nan]",1.1364286553987972
6,"[303.72651621471823, 275.63380771669966, 299.73234703238063, 437.40108122387085, 322.75681753931275, 204.02417404953735]","[0.2747543672411825, 0.2849398175349537, 0.2961216690233135, 0.31998610971100644, 0.24901798752312598, 0.19215729945044333]",0.5353962620738073,"[-0.12, 0.26, -0.15, -0.17, 0.35000000000000003, 0.37]",1.1189269072506065
6,"[429.17014749092476, 493.4845638588505, 178.10527300241986, 491.5731310371606, 434.5868976476303, 409.82886337334486]","[0.3145050360023273, 0.28700998546206763, 0.25927208126380896, 0.3561471996331462, 0.15224891942783564, 0.23943377794685947]",1.901433985443347,"[-0.1, 0.4, -0.1, -0.08, 0.36, -0.01]",1.249325051539068
5,"[302.2774089418082, 357.8253001778522, 206.4306090208527, 162.99919708055276, 389.2428002550674, nan]","[0.17806433976209823, 0.16092342484466188, 0.1591309000244009, 0.3007454622455527, 0.17641697653968122, nan]",2.9919027694050118,"[0.08, 0.4, 0.33, 0.03, 0.4, nan]",1.0345783413417668
5,"[259.8245309580721, 238.31738214515178, 270.5994892236226, 415.74550654393346, 351.53048171014694, nan]","[0.21592190124881067, 0.3201241951243721, 0.35164073798844075, 0.15389374032384234, 0.3153465976011641, nan]",0.2336539071819299,"[0.04, -0.26, -0.17, 0.38, -0.11, nan]",0.406763810939627
5,"[488.8614752375796, 443.7882966955432, 269.76871357409186, 481.01285387188665, 171.53833425416605, nan]","[0.27494347963828303, 0.33788773003106964, 0.1510818570832163, 0.35003250428966104, 0.170699399400685, nan]",0.4664851517105917,"[0.38, 0.0, 0.06, -0.09, 0.27, nan]",0.9942904052110833
2,"[355.2296214911123, 391.2324950842298, nan, nan, nan, nan]","[0.17220548782681255, 0.2570616137558388, nan, nan, nan, nan]",1.0074414432613843,"[0.37, 0.35000000000000003, nan, nan, nan, nan]",0.9476125626240012
5,"[478.4067841465937, 221.36419104491995, 160.71024802417637, 463.16705192809644, 244.73603049062052, nan]","[0.34952974538452086, 0.22136683348983005, 0.36998032810076875, 0.3833834347915126, 0.29663207014196136, nan]",0.7240368233686567,"[0.4, 0.36, -0.31, -0.04, 0.28, nan]",1.6782772620096154
3,"[280.91729069772794, 456.8153750627558, 479.955835871133, nan, nan, nan]","[0.1813094257851732, 0.3920910013951729, 0.18763285207935396, nan, nan, nan]",1.8732656555247795,"[0.39, 0.29, 0.36, nan, nan, nan]",1.8251455030233064
4,"[336.7676356934378, 459.5709458489935, 404.16934583876537, 191.5879311099524, nan, nan]","[0.39821094212485586, 0.25806352399358257, 0.3173276772683995, 0.193199547327875, nan, nan]",1.6635502803299462,"[0.1, 0.4, 0.38, 0.28, nan, nan]",1.663882275553338
3,"[203.22217679727635, 418.1121069241231, 409.8066015660509, nan, nan, nan]","[0.2852100524839625, 0.2282030178652056, 0.29140325097971265, nan, nan, nan]",1.9320094622149209,"[0.4, 0.4, 0.37, nan, nan, nan]",1.6111738836762992
4,"[486.6450839982659, 246.93586424073078, 418.9846163642483, 465.5901802231653, nan, nan]","[0.23230238666390532, 0.2544355180942493, 0.19621451944747495, 0.24783437694975086, nan, nan]",2.245306701357286,"[0.4, -0.12, 0.4, 0.03, nan, nan]",1.2087509784757224
6,"[347.32713282467296, 360.51189778885845, 460.03862550482756, 373.2424700393322, 249.8645688805741, 407.6029346347912]","[0.38328578884771247, 0.27291435956119503, 0.30092637612505435, 0.1762231055006088, 0.2665321097100243, 0.20559605291108748]",2.780669562760121,"[0.01, -0.17, 0.02, 0.39, 0.39, 0.4]",1.3198639787402744
5,"[421.74919893884027, 258.49962756869274, 381.69699683624265, 224.82521758453376, 419.2141539508856, nan]","[0.3003818189793356, 0.20756411182316425, 0.32132252438155373, 0.2910257494972611, 0.1849048812420753, nan]",2.5376234623464438,"[-0.11, 0.38, 0.37, 0.4, 0.31, nan]",1.8828095635302864
3,"[164.34362399473957, 393.54284224746783, 190.55023193765845, nan, nan, nan]","[0.2823032748712802, 0.2597742552806641, 0.26880191729301484, nan, nan, nan]",0.6900826158651552,"[0.27, 0.4, 0.4, nan, nan, nan]",1.1593259784229046
4,"[319.2955718864423, 400.5099402418652, 431.1121941066814, 431.16123042124985, nan, nan]","[0.24880166938668838, 0.18692164332159208, 0.34278619579927916, 0.2641825636340037, nan, nan]",0.9422338279791996,"[0.38, 0.35000000000000003, -0.24, -0.06, nan, nan]",0.9368483332910068
5,"[182.03646543848515, 409.49548445058895, 331.97217413489716, 361.0515520614616, 324.49268381259446, nan]","[0.3618858368147587, 0.284566514686363, 0.17086893425200866, 0.2534803189075422, 0.19032763337167402, nan]",2.861087056638109,"[0.1, -0.15, 0.4, 0.4, 0.4, nan]",1.277452596957696
5,"[480.0864134692533, 322.69618809598404, 168.88643491676615, 326.92355550775494, 167.05887406803618, nan]","[0.166267218500454, 0.2636854386800306, 0.27343409917470196, 0.2292586347949587, 0.26531821457792903, nan]",2.1495625046589417,"[0.39, -0.15, 0.34, 0.35000000000000003, -0.07, nan]",1.1983596750450796
5,"[249.1272970930417, 403.1912142600754, 491.31178120887336, 151.70294958174395, 327.67968728696155, nan]","[0.22110237567948413, 0.37864776485817925, 0.26831232910759795, 0.20548426680436424, 0.24884487867255867, nan]",1.9156537112416672,"[0.39, -0.26, 0.39, 0.03, 0.31, nan]",1.5820942796661357
4,"[159.47896788096426, 375.0147341380399, 248.70936571816182, 162.74424541269127, nan, nan]","[0.2808223006415247, 0.29329980858890703, 0.1859929819112742, 0.3016759993498717, nan, nan]",1.378412307360691,"[0.29, 0.39, 0.4, 0.36, nan, nan]",1.4615061817207042
4,"[207.46528858952107, 445.3183004090705, 291.0021719969932, 281.68055372316195, nan, nan]","[0.3720409714313785, 0.1905322542713412, 0.3117319346450803, 0.24627176780792867, nan, nan]",0.7155026807829634,"[0.01, 0.31, 0.06, 0.38, nan, nan]",0.8912189316414068
4,"[302.8090135366924, 477.8648004940121, 224.37500325822333, 456.52846675758167, nan, nan]","[0.20245776588639847, 0.36980891334800925, 0.2913878303787911, 0.20805174082478448, nan, nan]",0.6801934972361368,"[0.22, -0.31, -0.01, 0.38, nan, nan]",0.8615268817714087
6,"[383.866864508135, 352.6521873179538, 187.60175679363755, 450.33153101064545, 363.0153957823186, 324.7385860035003]","[0.316229355026414, 0.31615489324078855, 0.30211791083173556, 0.3412253574415398, 0.37595652061209006, 0.17237907630002655]",0.2940982984031204,"[-0.22, -0.12, 0.4, 0.07, 0.05, 0.38]",0.6672285301649443
5,"[348.48665503198936, 224.89668861003912, 266.5323849068807, 302.1340033108069, 424.38476354083724, nan]","[0.2451107707750907, 0.3156968085347591, 0.37865403354971083, 0.27502636571162986, 0.26425088501541755, nan]",1.6703437136718002,"[0.4, 0.39, 0.03, -0.1, 0.37, nan]",1.6179713621543408
5,"[492.7937445556869, 230.43585989122852, 323.87030736776114, 341.75127579103633, 454.26446235124024, nan]","[0.3465097674531701, 0.2552446709802246, 0.3141530328642338, 0.36000809423735025, 0.3807225997593926, nan]",1.2154001133791492,"[0.4, 0.34, 0.39, -0.01, -0.18, nan]",1.9583697682507444
5,"[267.488469167545, 393.73613604919115, 403.59566170521066, 409.90675472153, 287.65810726474626, nan]","[0.3122989160771057, 0.3308686715643273, 0.37816952563330064, 0.3773347711688928, 0.18641579040990844, nan]",0.2986871612605146,"[-0.16, 0.37, -0.04, -0.06, 0.35000000000000003, nan]",1.0885521459145069
5,"[391.5965178061357, 261.3350792449779, 157.99991562347336, 242.0138044851704, 380.69286247695635, nan]","[0.20458255466674788, 0.16603263968713736, 0.2826388978080093, 0.32308002906600874, 0.15515004434782376, nan]",2.2080274736978955,"[0.39, 0.19, -0.01, -0.13, 0.37, nan]",1.0318386387646383
6,"[489.92428753694935, 300.6720629559211, 354.35657629734044, 419.3591824065734, 359.44719903522355, 469.5500419921416]","[0.34774368352118684, 0.23930867129287395, 0.33300466239412974, 0.3156474832002905, 0.24116724843023787, 0.3191626940327721]",0.8479258970575043,"[-0.24, 0.0, 0.02, 0.38, 0.4, -0.22]",1.2968366512272955
